"","Y","gold","lvl","gold.2","lvl.2","gold.6","lvl.6","gold.8","lvl.8"
"15",1,-0.315173604129666,-1.17934785835175,-0.03076340270355,1.66945079344528,-0.641063359410097,-0.333529309719941,-0.65650002358347,1.32875598505245
"16",1,-0.285509021253149,0.430044524626413,-0.372183823111418,-0.47671731738925,2.63296449372241,1.09069599404297,-0.0908032046507084,-0.199265926844532
"17",0,-0.2599114371982,1.5023991811984,-2.50008905109952,-2.86431874116627,0.336128106273386,0.345652482437528,-0.541927890692713,0.596584294212455
"18",0,-0.363354016174503,-0.363431155085113,0.908923933775045,0.62054911563117,-0.716704889817264,-1.20860137621717,-0.342157299024568,-0.889092751370333
"19",1,-0.557849537735549,-0.856670543060528,1.24660055920647,0.41168637763388,-1.05162824048185,-0.130819108802747,-0.21189999473094,0.0457876303151335
"20",1,1.8647915461319,0.430044524626413,2.15192123705684,1.28247664050622,1.05356631767407,-0.509860449247612,-0.154353930972179,-0.199265926844532
"21",1,0.140331055427921,0.430044524626413,-0.607333352998253,1.28247664050622,0.734475707773584,1.09069599404297,1.28943913264373,1.35888485451362
"22",1,0.0309505427690026,0.453188239995432,-0.425515325359555,1.04015213116593,-0.810898503498936,-2.11833902325364,-0.440531540610505,-0.0406562028215135
"23",1,-0.254461451823573,0.98018406895187,-0.46418699039683,-0.664401103845217,0.0478122190266492,0.170922387484891,0.550286559119147,1.54693681224749
"24",1,0.850677303810329,-0.856670543060528,1.11427145496063,0.41168637763388,-0.312112074164319,-0.130819108802747,-1.09393372279848,0.0457876303151335
"25",1,-0.398356906492084,0.98018406895187,-1.30713733751855,-0.664401103845217,1.42602487466789,1.44333195294536,-0.397587320864386,0.275010988843999
"26",0,-1.04061709489735,-1.17934785835175,-0.208105729466785,-0.0245596647782543,-0.14566063827904,1.15810827555547,-0.53368640797246,-0.112051329549789
"27",1,0.151463417818547,-0.185522413797448,-0.711529294692858,0.977082817730013,-0.451955121781421,-0.970672594138711,-0.621642366114609,0.626613541522643
"28",0,-0.255762283765071,-1.17934785835175,-1.15255672548495,-0.0245596647782543,1.24435282198189,1.15810827555547,-0.744673901458041,-0.112051329549789
"29",1,-1.03552465180404,-1.50993025057566,-0.709898573480808,-0.47671731738925,0.162520840970818,1.09069599404297,-0.42841643823352,-0.199265926844532
"30",1,-0.918172332820732,-0.185522413797448,-1.04263108410436,-0.626371934115362,-0.749643439240962,0.457317079603103,-1.48885414717703,-0.767885505076445
"31",0,-0.429305877461652,0.584071513951535,-0.694766068026362,-1.71857012300179,-0.18894825468855,-0.333529309719941,-0.867487517069051,-0.112051329549789
"32",0,0.976227381568611,1.5023991811984,0.575016639425981,0.62054911563117,-0.953236627114657,-1.20860137621717,0.234373619035255,-0.889092751370333
"33",1,0.43841209102125,0.584071513951535,0.909563353157326,-0.0245596647782543,0.38982320915712,1.15810827555547,-0.445512530097888,-0.112051329549789
"34",1,-0.571580355176866,0.584071513951535,-0.909226556205158,-0.0245596647782543,0.994246593838054,1.15810827555547,0.70862054993891,-0.112051329549789
"35",0,-1.08240212096962,-0.185522413797448,-0.0683545543417756,0.977082817730013,-0.122319765375002,0.457317079603103,-0.287003994111869,-0.767885505076445
"36",1,-0.916671736515318,-0.484864155631671,-0.151207388916435,0.294711330511636,2.77958422023696,2.13270949717367,1.15331935044706,0.675056716085215
"37",1,-0.324509781832866,-0.482017646546191,0.403334065327434,0.100058318090007,-1.22665112442774,-1.21649875160139,0.305150153643015,0.882848280038535
"38",1,0.272686754936903,0.430044524626413,0.328261585062131,-0.47671731738925,-1.18809538835641,-2.11041689253819,1.58534720207808,-0.199265926844532
"39",1,0.76374558210066,2.37001929982849,1.56404741233975,-0.47671731738925,1.51113021111629,1.09069599404297,1.49399303299096,2.91703563587176
"40",1,-0.971011482051244,-1.92099956053056,1.6480466758259,-0.626371934115362,0.879655547049796,0.457317079603103,0.691279246594011,0.626613541522643
"41",1,-0.822173987820433,-0.553897699584889,0.633786378408453,0.803521374526798,0.560609663942398,0.170922387484891,1.03540125712959,1.54693681224749
"42",1,-0.821733283027793,-1.17934785835175,-0.754567550306988,-1.71857012300179,-0.857501441457647,-0.333529309719941,-0.492748536102123,-0.112051329549789
"43",1,-0.87352196761604,-0.484864155631671,-0.993006073002267,0.294711330511636,0.647357785789161,0.383909620354225,1.62460691368512,0.675056716085215
"44",0,-0.768018973777149,-0.856670543060528,-0.357228184253137,0.41168637763388,-0.0957007005381833,-0.130819108802747,0.653146417092332,1.38689111954531
"45",0,-0.691806711805758,0.0795323287904037,-0.289473045558662,-0.150335017575206,-0.38489989755523,0.680934786612046,-0.455708635367358,-0.494873115685051
"46",1,-0.348809573192227,0.430044524626413,-0.402202912033142,-0.47671731738925,3.02831575252994,1.09069599404297,-0.422458557640883,1.35888485451362
"47",1,1.45387704209495,1.54995473293566,1.14187957247269,0.977082817730013,0.0940488165833967,0.457317079603103,-1.22683942186424,-0.767885505076445
"48",0,-1.19281693237993,-1.50993025057566,0.400807716622963,-0.47671731738925,0.804715779135327,-2.11041689253819,1.31128469481673,1.35888485451362
"49",0,-0.589712756522956,-0.185522413797448,-0.688694688526547,-0.626371934115362,-0.469380779388809,0.457317079603103,-1.65830932278692,-0.767885505076445
"50",1,1.92373571301952,1.60925208069401,1.14272484022654,0.100058318090007,1.838425300932,0.66451654631516,0.175791379058126,0.882848280038535
"51",1,-0.7047145267963,-0.363431155085113,0.53440629281596,0.62054911563117,-0.933673851849459,-1.20860137621717,0.809152163483953,0.596584294212455
"52",0,-1.12569863511503,-0.856670543060528,-1.1847261828038,-2.71503143625293,-0.0957007005381833,-0.130819108802747,-1.2742606183145,-1.29531585891504
"53",1,0.243509113819804,1.5023991811984,-0.383838766643967,0.62054911563117,0.67758745635684,0.345652482437528,1.44351141071087,-0.889092751370333
"54",1,-0.711128646037287,0.0795323287904037,-1.34992223089381,-0.150335017575206,-0.360698530903656,0.680934786612046,0.696285178540536,2.11717799185616
"55",0,-0.79953689085791,-0.363431155085113,-0.492133024270691,-1.12188481276755,-0.11915102717122,0.345652482437528,-0.184443674023401,-0.889092751370333
"56",0,-0.0547503222285343,-0.363431155085113,-0.176274772859414,0.62054911563117,-1.95449503386979,-2.76285523487186,-0.378957144858174,0.596584294212455
"57",1,0.905504113212485,0.776572358860361,-0.471913407932867,0.41168637763388,0.0397223676205028,-0.130819108802747,-1.18409717055649,0.0457876303151335
"58",1,-0.0972042275872515,0.453188239995432,-0.795899941796237,-0.776740148597727,-0.931746074378555,1.29458293562981,1.7356848540794,-0.0406562028215135
"59",1,0.0676567295600899,-0.363431155085113,-0.55756080492017,0.62054911563117,2.32263901274848,1.89990634109222,-0.350919167080188,0.596584294212455
"60",1,1.12742215126883,0.776572358860361,0.667881276637987,0.41168637763388,0.386246100850082,-0.130819108802747,0.425777722746034,0.0457876303151335
"61",1,0.988390560387805,1.47742199975706,0.835058396068616,0.294711330511636,1.22203271785424,0.383909620354225,0.94135269521081,-0.962785808187109
"62",0,0.132707180686851,-0.856670543060528,-0.655409765820434,-1.15167252930953,-0.513918999263537,-0.130819108802747,-0.805149346645993,0.0457876303151335
"63",1,-0.524008839531888,-0.484864155631671,-0.776305421653439,0.294711330511636,0.421592633906452,0.383909620354225,0.0438768570828405,-0.962785808187109
"64",0,-0.608150888885481,-0.484864155631671,-1.21804136478759,-1.70413808201463,-1.11543476375966,-1.36489025646522,-1.29557200685689,-0.962785808187109
"65",1,0.45136129182956,-0.185522413797448,1.19516032019408,0.977082817730013,-0.0889205882941752,0.457317079603103,0.114562052291418,0.626613541522643
"66",0,-0.546954931101653,0.453188239995432,-0.876824311773999,1.04015213116593,-0.648911334022001,-0.411878043811914,-0.0348827636401704,-0.0406562028215135
"67",1,-0.524008839531888,-0.484864155631671,0.965634429573679,0.294711330511636,1.65075846082342,2.13270949717367,0.767720435070474,0.675056716085215
"68",0,1.43531193560855,1.54995473293566,1.57954285732697,0.977082817730013,0.557280881313122,0.457317079603103,-0.734137818830423,-0.767885505076445
"69",0,-0.241942683561219,-0.856670543060528,-0.95182695933112,0.41168637763388,0.254806064107828,1.22707473398583,-0.586927668738914,0.0457876303151335
"70",0,0.965296695307264,0.584071513951535,0.125957723273263,1.66945079344528,-1.09798819928826,1.15810827555547,1.24081288425329,1.32875598505245
"71",1,-0.0719907520579181,-0.363431155085113,0.0245208298234695,0.62054911563117,-1.48498842750504,-1.20860137621717,2.57204001627478,2.08226133979524
"72",0,-1.50385352423565,0.547222278114772,-0.991476130753613,-0.987152739406453,-0.698730143137295,0.147665328233827,0.428494359183002,0.385523975862677
"73",0,-0.396110832850332,-0.363431155085113,-0.647806019609106,0.62054911563117,2.89529479778427,0.345652482437528,0.509496275981735,0.596584294212455
"74",0,-0.0674667119494857,0.0795323287904037,0.939275471193312,1.36851081098298,0.988527659921634,2.00235981363584,-1.48707482478228,-0.494873115685051
"75",0,2.53664371467243,1.60925208069401,2.25706733509819,2.34965921615385,-3.77401790404533,-10.6215752411842,-0.223783502437422,0.882848280038535
"76",1,8.6395698702274e-05,-0.185522413797448,-0.0398112966338873,-0.626371934115362,-1.39148849444641,-0.970672594138711,1.53713113157115,0.626613541522643
"77",0,-0.265143018559481,-1.17934785835175,-1.04738860147419,-1.71857012300179,0.34653559274761,-0.333529309719941,-0.599816816378388,-0.112051329549789
"78",0,1.22326690215353,0.584071513951535,-0.34832989481446,-0.0245596647782543,0.81949288314781,1.15810827555547,-0.00149407365808348,1.32875598505245
"79",0,-0.877118825090137,-0.363431155085113,-1.18927730774272,0.62054911563117,-1.00125434822014,-1.20860137621717,-1.57057120042255,-2.37476979695312
"80",0,-1.26542663430427,-1.52316242667211,-1.78782728739584,-1.66918084613339,-0.88223798224509,-0.640490240411748,-0.914093608440657,0.811152438085556
"81",1,-0.642551905753468,-0.185522413797448,-0.525046677667988,0.977082817730013,1.88163085947459,0.457317079603103,-0.774009624856281,-0.767885505076445
"82",0,-0.389214660918578,-0.363431155085113,-1.41263421409784,-1.12188481276755,-0.37524553973381,0.345652482437528,-0.708403383749501,0.596584294212455
"83",0,-0.180968176782628,-0.484864155631671,1.27401612572393,0.294711330511636,1.00995030244927,2.13270949717367,1.99893100697467,0.675056716085215
"84",0,-0.662545097354202,-0.185522413797448,-0.0436170643282724,-0.626371934115362,-0.93842139665433,0.457317079603103,0.144465906810811,0.626613541522643
"85",0,-0.738203877544738,0.430044524626413,1.01870063026177,-0.47671731738925,0.405350801964273,-0.509860449247612,0.203118904586093,-0.199265926844532
"86",0,-0.147953867443236,0.776572358860361,-0.295474602271744,0.41168637763388,-0.864425763909548,-0.130819108802747,-0.0616275818009154,0.0457876303151335
"87",0,-0.029903391702399,-0.185522413797448,-0.957001310980696,0.977082817730013,0.153586480075305,0.457317079603103,-0.486363024241161,-0.767885505076445
"88",1,0.260178129927465,0.584071513951535,-0.985524999114922,1.66945079344528,0.421888110201201,1.15810827555547,-1.24537556510293,1.32875598505245
"89",0,-0.934538510589338,0.0795323287904037,0.408233891480025,-0.150335017575206,1.30677563138984,-0.640490240411748,-0.278386027362688,-0.494873115685051
"90",1,-0.371458012896125,0.584071513951535,-0.933971997148865,-0.0245596647782543,-0.546471901330057,-0.333529309719941,0.341754236639354,-0.112051329549789
"91",1,0.327987219983784,-0.363431155085113,1.09618275425459,0.62054911563117,-2.53782142359569,-2.76285523487186,0.432391837092276,2.08226133979524
"92",0,-0.465469351575537,-0.185522413797448,-0.133052605146322,0.977082817730013,0.45998762633854,0.457317079603103,-0.170236562178999,-0.767885505076445
"93",0,-0.968387702777749,0.430044524626413,-0.779943114298163,-0.47671731738925,-0.295043052471395,1.09069599404297,1.77004150044985,1.35888485451362
"94",1,-0.846342987208801,-0.856670543060528,-0.385458393158916,-1.15167252930953,-0.721036632917998,-0.130819108802747,1.07521588993057,1.38689111954531
"95",0,-0.588584391143281,0.430044524626413,-1.20521354068925,-0.47671731738925,-0.341200813651969,-0.509860449247612,0.33220631742658,-0.199265926844532
"96",0,0.146970066851884,-0.484864155631671,-0.159542029352928,-1.70413808201463,-0.992290135460004,-1.36489025646522,-1.34969115287466,-0.962785808187109
"97",0,0.802099040291836,-0.363431155085113,2.8807818747283,0.62054911563117,-0.124486329516273,-1.20860137621717,-0.342157299024568,-0.889092751370333
"98",1,0.945974443743461,0.430044524626413,1.4389678751659,1.28247664050622,3.036343189257,1.09069599404297,0.98955914281429,1.35888485451362
"99",1,1.0072601552615,1.5023991811984,-0.072492775967137,0.62054911563117,-0.79139912264802,-1.20860137621717,1.80800512182468,0.596584294212455
"100",0,-0.406917438106227,0.355505324566903,-0.398939661665782,-1.12040265578181,0.595409009935452,0.955958544230042,-0.870908412815384,-0.193464553422549
"101",0,-0.0323068134968369,0.430044524626413,-0.437225182441819,-0.47671731738925,0.136431671607885,-0.509860449247612,-0.694535104704678,-0.199265926844532
"102",1,2.34339346703874,-0.363431155085113,-0.16725025139052,0.62054911563117,1.68062429722699,1.89990634109222,0.0976884773675764,0.596584294212455
"103",0,-0.798043178925949,-0.856670543060528,-1.62935197306983,-1.15167252930953,0.544239680368549,-0.130819108802747,-0.606528418251526,-1.29531585891504
"104",1,1.98515022196113,3.4397081551458,2.32695903420093,0.294711330511636,0.638235961470667,0.383909620354225,-0.0530866128656587,-0.962785808187109
"105",0,-0.369894557097057,0.584071513951535,0.0434729201275718,-0.0245596647782543,-0.349272759908957,-0.333529309719941,-0.180990896474175,-0.112051329549789
"106",1,-0.812352548233383,0.584071513951535,-1.46187473728129,-1.71857012300179,-0.830246275570178,1.15810827555547,0.2031952856936,1.32875598505245
"107",1,-0.0369948484150622,0.776572358860361,-0.26195122919613,1.97504528457729,-0.127564951869639,1.22707473398583,-0.588234385373088,0.0457876303151335
"108",1,0.130411298604797,0.584071513951535,0.499201457507514,-0.0245596647782543,0.0707774437685097,-0.333529309719941,-0.719481364922449,-0.112051329549789
"109",1,-0.776082474996925,-0.553897699584889,-0.687141248874676,0.803521374526798,1.2191261224893,1.44333195294536,0.493279993223911,1.54693681224749
"110",0,-0.436203183737261,0.355505324566903,-1.03697586633106,0.290072702003897,-0.104961416928982,0.955958544230042,-1.11214244537192,-0.193464553422549
"111",0,-0.602565522552,-0.185522413797448,-1.06927145796506,0.977082817730013,-0.462120088719064,0.457317079603103,-0.390955488393571,0.626613541522643
"112",0,-0.739195386455067,-2.22926149136862,0.96532719295563,-1.12188481276755,1.79266564647312,0.345652482437528,-0.878383624028537,-0.889092751370333
"113",1,1.28250682837437,-0.185522413797448,0.0439155926425849,0.977082817730013,-0.00905299092698111,0.457317079603103,1.79202589152217,2.02111258812173
"114",1,1.44861515889372,-0.363431155085113,0.238853214709693,0.62054911563117,0.435720416714394,0.345652482437528,-0.774993580972216,-0.889092751370333
"115",0,-0.140952471375453,-0.363431155085113,-0.0476753419276795,0.62054911563117,0.873215209008819,0.345652482437528,-0.457813957358757,-0.889092751370333
"116",0,-1.72895966945006,-2.59906254208283,-1.32516750034841,-1.12040265578181,-1.66145475144802,-0.270082290573573,-0.110813249889405,2.26100370651906
"117",0,-0.277836227078716,0.430044524626413,-0.622342897459114,-0.47671731738925,0.62008473441303,1.09069599404297,-1.88015334263961,-1.75741670820268
"118",0,0.782796492169564,-0.856670543060528,0.389107963693413,0.41168637763388,-1.12996119167168,-0.130819108802747,-0.52551198693273,0.0457876303151335
"119",1,-0.139975896328314,-0.484864155631671,-1.21804136478759,-1.70413808201463,1.17186268410252,0.383909620354225,0.300942800667234,-0.962785808187109
"120",1,-0.83468717560669,-0.484864155631671,-0.931885376467982,0.294711330511636,0.455799475100802,0.383909620354225,0.774485328322695,0.675056716085215
"121",0,0.374244695655299,-0.185522413797448,-0.715335062387243,0.977082817730013,-0.793207583259432,0.457317079603103,-0.425131322130021,0.626613541522643
"122",1,-0.724799023485559,0.584071513951535,-1.02264316053048,-0.0245596647782543,0.546941224273118,-0.333529309719941,0.491334922319431,-0.112051329549789
"123",0,-0.813112291157051,-0.484864155631671,-0.592943332050584,-1.70413808201463,0.7294542046556,0.383909620354225,-0.438685528242249,-0.962785808187109
"124",0,0.270768556393294,0.430044524626413,-1.11515627392408,1.28247664050622,-0.6803600153701,-0.509860449247612,-0.0351963191194217,-0.199265926844532
"125",0,-1.4468270901848,-0.856670543060528,-0.72069212391505,-1.15167252930953,-0.821940095467607,-0.130819108802747,-1.14750910479961,0.0457876303151335
"126",1,-0.872477775597328,0.430044524626413,-1.36781693901525,-0.47671731738925,1.01142227485703,1.09069599404297,-0.676661462926765,-0.199265926844532
"127",1,-1.90830498914588,-1.50993025057566,-0.985073555263274,-2.23591127528472,1.17799158694345,1.09069599404297,0.65591782962657,1.35888485451362
"128",0,2.46621426241282,2.34749088625482,0.445586335462815,1.66945079344528,-0.605791968261608,1.15810827555547,-1.27214263517199,-1.55285864415202
"129",1,0.408518738399415,-0.185522413797448,-0.431805369155553,-0.626371934115362,-0.830963174742105,-0.970672594138711,-0.398075453755332,-0.767885505076445
"130",1,-0.429305877461652,-1.17934785835175,-0.837052353452679,-1.71857012300179,-0.224219645837039,-0.333529309719941,-1.08792221175548,-1.55285864415202
"131",1,0.146282185486801,0.0795323287904037,-0.145683325513219,-1.66918084613339,-0.449033519181903,0.680934786612046,0.0629901499524267,0.811152438085556
"132",0,-0.966069442488944,-0.553897699584889,-1.50565825260156,-0.664401103845217,-0.885456883542359,0.170922387484891,-0.470242747985766,0.275010988843999
"133",1,1.00299947735259,1.60925208069401,1.00606019462908,2.34965921615385,0.258822575002845,0.66451654631516,0.172916739622906,0.882848280038535
"134",1,-0.506449583758387,-0.363431155085113,0.502820467674832,0.62054911563117,0.104931671321047,0.345652482437528,-0.0372442906889779,0.596584294212455
"135",0,-1.51657875964614,-1.70075705720106,0.54868959014197,1.04015213116593,-0.0112475557635892,-0.411878043811914,-0.43798029044088,-0.0406562028215135
"136",0,-0.906763230131515,-1.52316242667211,-1.39077158317945,-0.150335017575206,-0.888288323907984,-0.640490240411748,-0.646300282066256,-0.494873115685051
"137",0,0.309022747171462,1.5023991811984,0.340379081234747,0.62054911563117,-0.0160018485001761,0.345652482437528,-0.585737230970815,-0.889092751370333
"138",0,-1.70631250737211,-0.484864155631671,-0.601277972487077,0.294711330511636,-1.11543476375966,0.383909620354225,0.316727551589083,0.675056716085215
"139",0,-1.02518281787774,-0.856670543060528,-1.38586642125748,-1.15167252930953,-0.941431037960566,-0.130819108802747,-0.258941793561208,0.0457876303151335
"140",0,-0.635682042938666,0.584071513951535,-1.17317792627137,-0.0245596647782543,-0.794974884421688,-0.333529309719941,0.0221239293440338,-0.112051329549789
"141",0,-1.24520382400417,-0.185522413797448,-1.48980878819461,-0.626371934115362,-0.883240147564269,0.457317079603103,0.278321255611907,0.626613541522643
"142",0,-0.180968176782628,-0.484864155631671,-0.128981681085786,0.294711330511636,-0.511113902659484,0.383909620354225,-0.104950794466019,0.675056716085215
"143",0,-0.361629973191564,1.5023991811984,-0.604939542631861,-2.86431874116627,-0.144049104781471,0.345652482437528,-0.531413649025969,-0.889092751370333
"144",1,-0.558170873246538,-0.363431155085113,-0.936590706613702,0.62054911563117,-0.794955990878056,0.345652482437528,1.02819886487446,2.08226133979524
"145",0,-0.696819140098318,-0.185522413797448,0.0134694510875041,-0.626371934115362,-0.51004064713938,-0.970672594138711,-0.937768828176771,-0.767885505076445
"146",0,2.0227214722122,1.5023991811984,2.0708310728951,2.36298304402989,-0.910554208354225,-1.20860137621717,-1.03434487541858,-0.889092751370333
"147",0,-0.962153980861904,-0.482017646546191,-0.49374668526106,0.100058318090007,-1.52080433223577,-3.09751404951794,1.46362984603658,0.882848280038535
"148",1,1.66808980924567,1.54995473293566,0.559597115231766,0.977082817730013,-1.4089141520538,-0.970672594138711,-0.873689139920927,-0.767885505076445
"149",1,-0.810518515419232,0.453188239995432,-0.879936787542375,-0.776740148597727,-0.0960979778705553,-0.411878043811914,2.64137866429619,1.68669136496401
"150",1,0.0256597600672211,2.34749088625482,-0.443187418432004,-1.71857012300179,-0.185741764584142,-0.333529309719941,-0.532111874438985,-0.112051329549789
"151",1,-0.530028829356487,0.453188239995432,1.04357323731367,1.04015213116593,0.934963211974699,1.29458293562981,1.59791734491967,1.68669136496401
"152",1,0.593489839356293,1.5023991811984,1.25636801032745,0.62054911563117,0.697150231622038,0.345652482437528,-0.980021293473734,0.596584294212455
"153",0,-0.760186572433984,-0.856670543060528,-0.224899080007295,0.41168637763388,0.969096364787956,-0.130819108802747,-1.55520469466194,0.0457876303151335
"154",1,-1.163117227079,-1.12177860875796,-1.03984344477899,-1.12040265578181,0.740846756898464,2.18199937903366,-0.989445825364716,-0.193464553422549
"155",1,-0.232691477938417,-0.185522413797448,-1.00267052331332,0.977082817730013,-1.23030116157808,-0.970672594138711,-0.339691737788896,0.626613541522643
"156",1,0.444431028258049,-1.70075705720106,-0.207642021573271,1.04015213116593,0.541565800387857,-0.411878043811914,-0.986499076910201,-0.0406562028215135
"157",0,1.74687459494206,-0.363431155085113,1.42557778786921,0.62054911563117,-0.355682764468612,0.345652482437528,-0.99579265597385,-0.889092751370333
"158",0,-0.932738644761642,-1.17934785835175,-0.746319069992419,-0.0245596647782543,-1.32404575164903,-0.333529309719941,-1.0186427362826,-0.112051329549789
"159",1,-1.08064085833257,-0.484864155631671,-0.915216095594995,0.294711330511636,0.145657448272031,0.383909620354225,1.34724629034406,0.675056716085215
"160",0,0.298678489273832,-0.363431155085113,1.08038984168402,-1.12188481276755,0.560210804765653,0.345652482437528,-0.284328969857473,0.596584294212455
"161",1,0.719841293325133,-0.185522413797448,-0.671568733901814,0.977082817730013,0.833187126763429,0.457317079603103,-0.00932534500321335,0.626613541522643
"162",1,0.717708817054058,0.430044524626413,0.328261585062131,-0.47671731738925,-0.200720670928482,-0.509860449247612,0.0919051335235193,-0.199265926844532
"163",0,-0.612103733100702,-1.52316242667211,-0.877703718471842,-1.66918084613339,1.0187793682361,0.680934786612046,0.216187233058503,0.811152438085556
"164",1,0.410578824767718,0.453188239995432,0.184529925242039,-0.776740148597727,-0.299224745944808,1.29458293562981,0.988168554379353,-0.0406562028215135
"165",0,-0.00717281171321306,0.584071513951535,0.229063727205376,-0.0245596647782543,-0.0222107692593264,-0.333529309719941,-0.651776422983046,-0.112051329549789
"166",0,0.64181326799259,2.40981526078125,-1.19178373503025,-1.15167252930953,-1.21094949713913,-0.130819108802747,1.05692185705214,1.38689111954531
"167",0,-0.713267296477828,0.430044524626413,-0.517276086233082,-2.23591127528472,1.86634428628853,1.09069599404297,-0.0808734036629787,-0.199265926844532
"168",1,-0.611602773666582,-1.50993025057566,1.15378653040953,-0.47671731738925,1.22414934812402,1.09069599404297,2.51477657452958,1.35888485451362
"169",1,0.0255200965397463,0.0795323287904037,-0.867899873923289,-0.150335017575206,-1.23194773036034,-0.640490240411748,0.240312757957097,-0.494873115685051
"170",0,-0.565435309579208,-0.185522413797448,-0.633511056957963,-0.626371934115362,0.898533342791133,0.457317079603103,-0.277036042605405,-0.767885505076445
"171",1,0.982063640394251,1.83278925789177,0.561699118392054,0.290072702003897,-0.72384544655882,0.955958544230042,-0.57664448517099,-0.193464553422549
"172",1,-0.882470204962278,-0.185522413797448,-0.791450416274945,-0.626371934115362,-0.415651668432696,0.457317079603103,-0.373867571525346,0.626613541522643
"173",0,-0.335769328447489,-0.363431155085113,-0.652318280343553,0.62054911563117,-0.576208594730843,0.345652482437528,0.369306387091809,-0.889092751370333
"174",1,-1.17080268113776,-1.70075705720106,-0.49087731649544,1.04015213116593,0.281872084242294,1.29458293562981,-0.295110280941895,-0.0406562028215135
"175",0,-0.708713404258346,0.0795323287904037,-1.43652285773936,-0.150335017575206,-0.0714921994173379,0.680934786612046,0.800024935604493,0.811152438085556
"176",1,-1.10641654182094,-0.363431155085113,-0.514694327942925,-1.12188481276755,-0.967464100034801,-1.20860137621717,-0.319376442079955,0.596584294212455
"177",0,-1.59604474897544,-0.363431155085113,-0.98848170505984,-1.12188481276755,-0.0906960813309317,0.345652482437528,-0.0863107518004522,0.596584294212455
"178",0,-2.0774005199059,-2.44715031102041,0.0238200602499265,-3.7029874945409,-0.755122703179179,0.383909620354225,0.14084032703134,0.675056716085215
"179",1,-0.694453817738096,-1.70075705720106,-0.609151395693708,-0.776740148597727,2.08687197269957,1.29458293562981,0.962656052683106,-0.0406562028215135
"180",1,-0.0202694625697669,-0.363431155085113,-0.35902133260451,-1.12188481276755,-0.519298703050267,0.345652482437528,-0.799526811527953,-0.889092751370333
"181",1,-0.39467450975294,-0.856670543060528,0.588483814090481,0.41168637763388,0.716837708413933,1.22707473398583,0.357828457768979,1.38689111954531
"182",1,-0.0202694625697669,-0.363431155085113,0.353915863438087,0.62054911563117,0.115602276011155,1.89990634109222,0.0591362579228466,0.596584294212455
"183",0,0.43565235557184,-0.185522413797448,0.551985579842996,-0.626371934115362,-0.668323703739819,0.457317079603103,-1.52018199476877,-0.767885505076445
"184",1,-0.763885418462266,-1.17934785835175,-0.52979646173498,-1.71857012300179,-0.504787529972751,1.15810827555547,-0.610838551112709,-0.112051329549789
"185",0,-0.771585742038534,-0.553897699584889,-1.28881232997242,-0.664401103845217,-0.992243336279695,0.170922387484891,-0.442298352939081,0.275010988843999
"186",0,0.0846647207004181,0.355505324566903,-0.400373450889748,-1.12040265578181,-0.467008574262437,-0.270082290573573,-0.449788657705916,1.03376957654826
"187",1,0.629153698507582,0.584071513951535,0.148641044138328,1.66945079344528,2.28966859601894,-0.333529309719941,0.442524382781722,1.32875598505245
